transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco,prioridade_auditoria
TRX0001192,ACC00042,,BOLETO,1405.81,2026-03-24T21:30:37,INTERNET_BANKING,Gabriela Costa,307.139.545-72,6727.0,4894.15,ATIVA,ALTO,8581.55,APROVADA,APROVADA,1405.81,False,False,False,False,False,27.54,BAIXO,NORMAL
TRX0000205,ACC00068,ACC00013,PIX,2593.61,2026-03-12T01:54:37,INTERNET_BANKING,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,27.11,BAIXO,NORMAL
TRX0000722,ACC00056,,DEPOSITO,995.49,2026-04-18T03:53:37,APP,Bruno Barbosa,578.465.964-91,9860.0,4555.69,ATIVA,MEDIO,9642.58,APROVADA,APROVADA,995.49,False,False,False,True,False,26.95,BAIXO,NORMAL
TRX0002299,ACC00024,,BOLETO,117.6,2026-03-18T03:51:37,CAIXA,Isabela Dias,229.788.918-04,6349.0,4951.27,ATIVA,BAIXO,4880.99,APROVADA,APROVADA,117.6,False,False,False,True,False,26.49,BAIXO,NORMAL
TRX0000272,ACC00020,,CARTAO,351.97,2026-03-08T16:40:37,INTERNET_BANKING,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,351.97,False,False,False,False,False,26.44,BAIXO,NORMAL
TRX0001833,ACC00031,,CARTAO,509.07,2026-03-25T08:21:37,INTERNET_BANKING,Carla Rocha,025.658.919-66,1855.0,18743.11,ATIVA,ALTO,4729.09,APROVADA,APROVADA,509.07,False,False,False,False,False,26.38,BAIXO,NORMAL
TRX0000610,ACC00115,,CARTAO,456.62,2026-03-20T16:30:37,INTERNET_BANKING,Marcos Oliveira,194.024.034-90,6191.0,6060.63,ATIVA,ALTO,13218.03,APROVADA,APROVADA,456.62,False,False,False,False,False,26.28,BAIXO,NORMAL
TRX0000462,ACC00071,,CARTAO,2529.58,2026-03-14T04:18:37,APP,Diego Pereira,684.028.564-18,7955.0,1629.75,ATIVA,MEDIO,12179.75,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,26.18,BAIXO,NORMAL
TRX0001468,ACC00008,,BOLETO,6726.04,2026-05-15T21:28:37,ATM,Gabriela Ribeiro,155.796.444-83,2502.0,2626.09,ATIVA,MEDIO,12354.11,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,26.08,BAIXO,NORMAL
TRX0002367,ACC00081,ACC00062,PIX,4688.01,2026-03-23T20:26:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,4688.01,False,False,False,False,False,25.9,BAIXO,NORMAL
TRX0001167,ACC00023,,SAQUE,417.86,2026-03-12T00:26:37,APP,Henrique Dias,357.698.762-41,4367.0,10011.35,ATIVA,MEDIO,12166.58,APROVADA,APROVADA,417.86,False,False,False,True,False,25.83,BAIXO,NORMAL
TRX0000019,ACC00078,,BOLETO,6150.12,2026-05-30T02:17:37,INTERNET_BANKING,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,25.77,BAIXO,NORMAL
TRX0001104,ACC00012,,SAQUE,531.2,2026-05-08T23:03:37,APP,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,531.2,False,False,False,False,True,25.77,BAIXO,NORMAL
TRX0002488,ACC00038,,BOLETO,7627.15,2026-03-14T00:26:37,APP,Natalia Silva,016.906.166-06,9072.0,5866.76,ATIVA,BAIXO,19754.05,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,25.62,BAIXO,NORMAL
TRX0002165,ACC00020,ACC00068,TED,1363.32,2026-05-14T09:39:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,1363.32,False,False,False,False,False,25.36,BAIXO,NORMAL
TRX0001952,ACC00068,,BOLETO,10809.62,2026-04-20T12:23:37,APP,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,25.3,BAIXO,NORMAL
TRX0001175,ACC00089,ACC00027,TED,231.19,2026-05-01T00:44:37,ATM,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,231.19,False,False,False,True,False,25.05,BAIXO,NORMAL
TRX0001757,ACC00005,ACC00012,PIX,1920.57,2026-05-12T01:12:37,CAIXA,Natalia Silva,488.382.266-18,2798.0,3869.27,ATIVA,BAIXO,18071.39,APROVADA,APROVADA,1920.57,False,False,False,True,False,24.89,BAIXO,NORMAL
TRX0001099,ACC00107,ACC00026,TED,631.42,2026-04-06T00:39:37,CAIXA,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.87,BAIXO,NORMAL
TRX0001698,ACC00110,,BOLETO,5036.57,2026-05-31T03:18:37,INTERNET_BANKING,Felipe Rocha,405.096.346-22,4767.0,3373.26,ATIVA,BAIXO,10556.18,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.87,BAIXO,NORMAL
TRX0000908,ACC00060,ACC00016,TED,1323.93,2026-03-14T02:49:37,ATM,Marcos Souza,662.248.537-89,3690.0,637.05,ATIVA,BAIXO,22334.1,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.83,BAIXO,NORMAL
TRX0001944,ACC00077,,BOLETO,563.12,2026-04-10T04:54:37,INTERNET_BANKING,Carla Lima,959.007.354-49,1846.0,4818.93,ATIVA,MEDIO,5010.29,APROVADA,APROVADA,563.12,False,False,False,True,False,24.76,BAIXO,NORMAL
TRX0001334,ACC00044,,CARTAO,2338.11,2026-04-22T03:21:37,ATM,Bruno Ferreira,647.646.941-48,2958.0,563.58,ATIVA,BAIXO,11332.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.65,BAIXO,NORMAL
TRX0000830,ACC00007,,SAQUE,4040.93,2026-03-06T05:53:37,APP,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.51,BAIXO,NORMAL
TRX0001359,ACC00100,ACC00016,TED,2135.72,2026-05-23T10:23:37,ATM,Elisa Ferreira,453.422.682-85,2509.0,3448.77,ATIVA,MEDIO,21220.59,APROVADA,APROVADA,2135.72,False,False,False,False,False,24.25,BAIXO,NORMAL
TRX0002291,ACC00051,,SAQUE,1839.7,2026-05-19T01:59:37,INTERNET_BANKING,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,24.22,BAIXO,NORMAL
TRX0002450,ACC00027,ACC00067,PIX,6971.19,2026-04-12T13:39:37,ATM,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,24.0,BAIXO,NORMAL
TRX0000256,ACC00032,,SAQUE,1399.14,2026-05-13T01:57:37,INTERNET_BANKING,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,23.88,BAIXO,NORMAL
TRX0001612,ACC00027,,BOLETO,2033.33,2026-04-28T00:00:37,APP,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,23.75,BAIXO,NORMAL
TRX0000349,ACC00084,ACC00071,PIX,235.66,2026-04-01T01:37:37,CAIXA,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,APROVADA,APROVADA,235.66,False,False,False,True,False,23.75,BAIXO,NORMAL
TRX0001065,ACC00075,ACC00010,TED,218.26,2026-04-18T15:59:37,APP,Bruno Souza,451.612.704-51,3652.0,5177.81,ATIVA,BAIXO,15499.27,APROVADA,APROVADA,218.26,False,False,False,False,True,23.33,BAIXO,NORMAL
TRX0000801,ACC00095,ACC00045,TED,1404.05,2026-05-10T15:01:37,CAIXA,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,23.31,BAIXO,NORMAL
TRX0001550,ACC00099,,CARTAO,1562.59,2026-04-16T01:29:37,ATM,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,23.3,BAIXO,NORMAL
TRX0001785,ACC00023,,CARTAO,1306.23,2026-03-29T18:05:37,CAIXA,Henrique Dias,357.698.762-41,4367.0,10011.35,ATIVA,MEDIO,12166.58,APROVADA,APROVADA,1306.23,False,False,False,False,False,23.19,BAIXO,NORMAL
TRX0001963,ACC00102,,SAQUE,2838.11,2026-03-13T04:01:37,APP,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,23.06,BAIXO,NORMAL
TRX0000152,ACC00030,,BOLETO,108.38,2026-05-06T03:06:37,ATM,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,108.38,False,False,False,True,False,23.03,BAIXO,NORMAL
TRX0000507,ACC00114,ACC00040,TED,1242.24,2026-05-13T12:19:37,CAIXA,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,23.02,BAIXO,NORMAL
TRX0000978,ACC00084,ACC00114,PIX,5070.69,2026-04-02T01:07:37,INTERNET_BANKING,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,22.96,BAIXO,NORMAL
TRX0002402,ACC00095,ACC00105,TED,261.03,2026-03-08T02:27:37,APP,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,APROVADA,APROVADA,261.03,False,False,False,True,False,22.9,BAIXO,NORMAL
TRX0001311,ACC00095,ACC00111,PIX,1918.6,2026-03-24T13:42:37,CAIXA,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,22.79,BAIXO,NORMAL
TRX0001015,ACC00114,ACC00089,TED,305.51,2026-05-26T01:02:37,APP,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,APROVADA,APROVADA,305.51,False,False,False,True,False,22.74,BAIXO,NORMAL
DUP0000007,ACC00012,,BOLETO,1398.91,2026-03-08T10:39:37,APP,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,1398.91,False,False,False,False,True,22.54,BAIXO,NORMAL
TRX0001938,ACC00003,,CARTAO,278.34,2026-04-05T20:00:37,APP,Bruno Teixeira,486.771.344-05,2388.0,5365.47,ATIVA,ALTO,9156.9,APROVADA,APROVADA,278.34,False,False,False,False,False,22.46,BAIXO,NORMAL
TRX0001304,ACC00089,ACC00053,TED,23772.84,2026-03-16T19:32:37,APP,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,22.41,BAIXO,NORMAL
TRX0002030,ACC00109,ACC00037,PIX,406.39,2026-05-10T05:03:37,CAIXA,Carla Souza,999.841.624-69,3601.0,937.68,ATIVA,BAIXO,20970.85,APROVADA,APROVADA,406.39,False,False,False,True,False,22.32,BAIXO,NORMAL
TRX0001422,ACC00017,,BOLETO,4960.65,2026-05-07T05:41:37,APP,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,4960.65,False,False,False,True,False,22.27,BAIXO,NORMAL
TRX0001270,ACC00029,,BOLETO,1294.5,2026-04-21T02:18:37,APP,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,1294.5,False,False,False,True,False,22.25,BAIXO,NORMAL
TRX0000617,ACC00068,,CARTAO,2176.0,2026-03-06T15:01:37,ATM,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,22.22,BAIXO,NORMAL
DUP0000013,ACC00088,ACC00046,PIX,986.34,2026-04-01T10:01:37,INTERNET_BANKING,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,986.34,False,False,False,False,True,22.09,BAIXO,NORMAL
TRX0000384,ACC00095,,SAQUE,1778.96,2026-03-22T12:08:37,INTERNET_BANKING,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,22.0,BAIXO,NORMAL
TRX0000699,ACC00056,ACC00043,PIX,969.0,2026-05-03T05:14:37,INTERNET_BANKING,Bruno Barbosa,578.465.964-91,9860.0,4555.69,ATIVA,MEDIO,9642.58,APROVADA,APROVADA,969.0,False,False,False,True,False,21.93,BAIXO,NORMAL
TRX0001444,ACC00020,ACC00102,PIX,199.21,2026-03-26T20:17:37,INTERNET_BANKING,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,199.21,False,False,False,False,False,21.85,BAIXO,NORMAL
TRX0000664,ACC00062,,CARTAO,2258.81,2026-04-30T00:32:37,INTERNET_BANKING,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.77,BAIXO,NORMAL
TRX0000078,ACC00114,,BOLETO,960.86,2026-03-08T05:55:37,APP,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,APROVADA,APROVADA,960.86,False,False,False,True,False,21.75,BAIXO,NORMAL
DUP0000014,ACC00043,ACC00007,PIX,178.74,2026-03-29T06:05:37,INTERNET_BANKING,Gabriela Pereira,562.649.114-56,4635.0,21076.44,ATIVA,BAIXO,8034.78,APROVADA,APROVADA,178.74,False,False,False,False,True,21.75,BAIXO,NORMAL
TRX0000883,ACC00010,ACC00016,TED,3376.8,2026-03-13T05:14:37,APP,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.68,BAIXO,NORMAL
TRX0002410,ACC00117,ACC00107,TED,3368.96,2026-04-20T01:15:37,APP,Joao Gomes,644.486.398-97,4523.0,894.76,ATIVA,BAIXO,12352.72,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.68,BAIXO,NORMAL
TRX0002376,ACC00008,,BOLETO,5871.63,2026-05-08T10:11:37,APP,Gabriela Ribeiro,155.796.444-83,2502.0,2626.09,ATIVA,MEDIO,12354.11,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,21.62,BAIXO,NORMAL
TRX0000031,ACC00081,,CARTAO,444.56,2026-03-16T15:12:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,444.56,False,False,False,False,False,21.55,BAIXO,NORMAL
TRX0001880,ACC00010,,SAQUE,1850.67,2026-04-29T02:23:37,APP,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.51,BAIXO,NORMAL
TRX0000369,ACC00082,,BOLETO,677.11,2026-05-31T02:20:37,ATM,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,APROVADA,APROVADA,677.11,False,False,False,True,False,21.48,BAIXO,NORMAL
TRX0001534,ACC00077,,DEPOSITO,589.68,2026-03-31T19:00:37,INTERNET_BANKING,Carla Lima,959.007.354-49,1846.0,4818.93,ATIVA,MEDIO,5010.29,APROVADA,APROVADA,589.68,False,False,False,False,False,21.46,BAIXO,NORMAL
TRX0001168,ACC00091,,BOLETO,472.8,2026-04-04T04:31:37,ATM,Larissa Santos,822.954.267-05,9939.0,2892.14,ATIVA,BAIXO,4532.21,APROVADA,APROVADA,472.8,False,False,False,True,False,21.3,BAIXO,NORMAL
TRX0000755,ACC00102,ACC00002,TED,8721.09,2026-03-09T12:21:37,CAIXA,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,21.24,BAIXO,NORMAL
TRX0001947,ACC00069,,BOLETO,9117.0,2026-05-09T07:42:37,CAIXA,Isabela Ferreira,235.294.863-27,3976.0,7263.27,ATIVA,BAIXO,18221.61,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,21.19,BAIXO,NORMAL
TRX0000559,ACC00004,ACC00034,PIX,366.26,2026-05-15T05:54:37,INTERNET_BANKING,Patricia Gomes,047.141.643-25,7027.0,7107.66,ATIVA,MEDIO,8840.62,APROVADA,APROVADA,366.26,False,False,False,True,False,21.07,BAIXO,NORMAL
TRX0000662,ACC00078,ACC00010,TED,2908.0,2026-03-21T02:29:37,APP,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,21.04,BAIXO,NORMAL
TRX0001089,ACC00005,ACC00082,PIX,3427.79,2026-03-03T02:30:37,INTERNET_BANKING,Natalia Silva,488.382.266-18,2798.0,3869.27,ATIVA,BAIXO,18071.39,APROVADA,APROVADA,3427.79,False,False,False,True,False,21.0,BAIXO,NORMAL
TRX0000560,ACC00101,ACC00075,PIX,418.61,2026-04-13T13:49:37,INTERNET_BANKING,Diego Costa,676.113.492-19,2385.0,11933.58,ATIVA,ALTO,24549.3,APROVADA,APROVADA,418.61,False,False,False,False,False,20.96,BAIXO,NORMAL
TRX0001493,ACC00074,,CARTAO,4042.22,2026-03-22T05:10:37,APP,Natalia Costa,660.175.192-09,1149.0,18357.71,ATIVA,BAIXO,22586.6,APROVADA,APROVADA,4042.22,False,False,False,True,False,20.92,BAIXO,NORMAL
TRX0000056,ACC00017,ACC00113,TED,100.29,2026-05-31T02:10:37,INTERNET_BANKING,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,100.29,False,False,False,True,False,20.78,BAIXO,NORMAL
TRX0002130,ACC00095,ACC00098,TED,3757.02,2026-03-18T18:21:37,APP,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.74,BAIXO,NORMAL
TRX0000837,ACC00113,,SAQUE,3293.76,2026-03-09T19:06:37,ATM,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.73,BAIXO,NORMAL
TRX0001318,ACC00029,,DEPOSITO,2454.35,2026-05-01T23:54:37,APP,Diego Ferreira,014.414.623-35,4297.0,2708.98,ATIVA,MEDIO,8476.6,APROVADA,APROVADA,2454.35,False,False,False,False,False,20.73,BAIXO,NORMAL
TRX0000657,ACC00118,ACC00053,TED,817.61,2026-05-02T04:30:37,INTERNET_BANKING,Elisa Ribeiro,353.393.035-03,2494.0,8949.95,ATIVA,BAIXO,14722.8,APROVADA,APROVADA,817.61,False,False,False,True,False,20.69,BAIXO,NORMAL
TRX0000092,ACC00027,,BOLETO,1161.12,2026-03-17T17:01:37,ATM,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.67,BAIXO,NORMAL
TRX0001713,ACC00109,ACC00092,TED,16128.29,2026-05-30T23:38:37,APP,Carla Souza,999.841.624-69,3601.0,937.68,ATIVA,BAIXO,20970.85,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.65,BAIXO,NORMAL
TRX0002443,ACC00099,,CARTAO,1823.79,2026-05-06T05:53:37,INTERNET_BANKING,Rafael Souza,389.907.972-71,5324.0,1054.07,ATIVA,BAIXO,8299.02,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,20.65,BAIXO,NORMAL
TRX0002423,ACC00101,,BOLETO,410.81,2026-05-15T08:53:37,APP,Diego Costa,676.113.492-19,2385.0,11933.58,ATIVA,ALTO,24549.3,APROVADA,APROVADA,410.81,False,False,False,False,False,20.53,BAIXO,NORMAL
TRX0000719,ACC00082,,DEPOSITO,2757.15,2026-04-17T06:14:37,CAIXA,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,APROVADA,APROVADA,2757.15,False,False,False,False,False,20.44,BAIXO,NORMAL
TRX0002327,ACC00021,ACC00073,PIX,3051.95,2026-03-15T01:41:37,INTERNET_BANKING,Rafael Ferreira,145.639.529-94,1223.0,4528.96,ATIVA,BAIXO,4797.98,APROVADA,APROVADA,3051.95,False,False,False,True,False,20.4,BAIXO,NORMAL
TRX0002199,ACC00120,ACC00105,PIX,6700.08,2026-05-17T00:28:37,APP,Rafael Almeida,609.695.003-71,8668.0,594.25,ATIVA,BAIXO,19986.27,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,20.37,BAIXO,NORMAL
TRX0001365,ACC00097,,SAQUE,2515.8,2026-05-21T16:09:37,ATM,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,20.29,BAIXO,NORMAL
TRX0002051,ACC00040,,BOLETO,219.83,2026-04-06T13:29:37,ATM,Larissa Santos,991.786.884-04,2815.0,12310.74,ATIVA,MEDIO,5147.51,APROVADA,APROVADA,219.83,False,False,False,False,False,20.18,BAIXO,NORMAL
TRX0001806,ACC00042,ACC00102,PIX,63.98,2026-04-10T13:43:37,APP,Gabriela Costa,307.139.545-72,6727.0,4894.15,ATIVA,ALTO,8581.55,APROVADA,APROVADA,63.98,False,False,False,False,False,20.13,BAIXO,NORMAL
TRX0001638,ACC00022,ACC00050,PIX,868.63,2026-03-31T16:53:37,CAIXA,Marcos Lima,091.519.784-46,8062.0,4836.97,ATIVA,MEDIO,20225.2,APROVADA,APROVADA,868.63,False,False,False,False,False,19.95,BAIXO,NORMAL
TRX0000262,ACC00062,,SAQUE,122.21,2026-04-08T05:06:37,APP,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,APROVADA,APROVADA,122.21,False,False,False,True,False,19.63,BAIXO,NORMAL
TRX0001145,ACC00082,ACC00038,PIX,5907.93,2026-04-16T00:15:37,APP,Diego Barbosa,475.832.429-14,5697.0,2150.84,ATIVA,BAIXO,12815.05,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,19.55,BAIXO,NORMAL
TRX0000227,ACC00070,,CARTAO,1180.84,2026-05-12T02:01:37,INTERNET_BANKING,Diego Costa,603.109.009-18,1281.0,847.35,ATIVA,BAIXO,14876.48,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,19.54,BAIXO,NORMAL
TRX0001678,ACC00102,,BOLETO,1294.08,2026-03-19T03:18:37,INTERNET_BANKING,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,19.48,BAIXO,NORMAL
TRX0002135,ACC00006,,BOLETO,1371.83,2026-05-30T01:32:37,INTERNET_BANKING,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,19.48,BAIXO,NORMAL
TRX0002429,ACC00084,,SAQUE,1036.2,2026-04-30T00:48:37,APP,Felipe Teixeira,504.193.254-08,8611.0,1720.32,ATIVA,BAIXO,7451.5,APROVADA,APROVADA,1036.2,False,False,False,True,False,19.45,BAIXO,NORMAL
TRX0000102,ACC00006,ACC00027,TED,2037.48,2026-04-29T00:01:37,APP,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,19.38,BAIXO,NORMAL
TRX0002435,ACC00044,,BOLETO,4214.34,2026-05-05T07:16:37,CAIXA,Bruno Ferreira,647.646.941-48,2958.0,563.58,ATIVA,BAIXO,11332.4,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,19.38,BAIXO,NORMAL
TRX0002445,ACC00095,,SAQUE,1792.71,2026-04-22T15:22:37,APP,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,19.38,BAIXO,NORMAL
TRX0001366,ACC00058,,CARTAO,2063.62,2026-03-09T23:03:37,INTERNET_BANKING,Isabela Santos,294.820.039-03,1983.0,4499.62,ATIVA,MEDIO,21838.23,APROVADA,APROVADA,2063.62,False,False,False,False,False,19.1,BAIXO,NORMAL
TRX0001264,ACC00118,ACC00006,TED,1983.62,2026-04-02T03:41:37,APP,Elisa Ribeiro,353.393.035-03,2494.0,8949.95,ATIVA,BAIXO,14722.8,APROVADA,APROVADA,1983.62,False,False,False,True,False,19.09,BAIXO,NORMAL
TRX0000485,ACC00036,,DEPOSITO,627.69,2026-04-03T01:43:37,APP,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,627.69,False,False,False,True,False,18.9,BAIXO,NORMAL
TRX0000576,ACC00120,,CARTAO,942.23,2026-04-24T03:16:37,INTERNET_BANKING,Rafael Almeida,609.695.003-71,8668.0,594.25,ATIVA,BAIXO,19986.27,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,18.86,BAIXO,NORMAL
TRX0000555,ACC00107,,SAQUE,882.91,2026-04-04T00:20:37,APP,Gabriela Lima,575.237.255-77,5181.0,451.4,ATIVA,BAIXO,19160.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,18.85,BAIXO,NORMAL
TRX0001204,ACC00050,,CARTAO,226.24,2026-05-18T05:10:37,INTERNET_BANKING,Rafael Oliveira,288.961.548-33,1720.0,4098.34,ATIVA,BAIXO,5040.81,APROVADA,APROVADA,226.24,False,False,False,True,False,18.8,BAIXO,NORMAL
TRX0001797,ACC00063,ACC00061,PIX,10297.94,2026-04-29T12:50:37,ATM,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,18.79,BAIXO,NORMAL
