transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco
TRX0002150,ACC00073,,SAQUE,369.56,2026-04-26T03:34:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,47.89,MEDIO
TRX0002151,ACC00083,ACC00103,PIX,108.73,2026-03-15T14:41:37,INTERNET_BANKING,Bruno Teixeira,266.481.221-23,7882.0,3550.4,BLOQUEADA,ALTO,24585.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,52.52,MEDIO
TRX0002152,ACC00010,,BOLETO,387.1,2026-04-25T20:00:37,ATM,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,APROVADA,APROVADA,387.1,False,False,False,False,False,11.42,BAIXO
TRX0002153,ACC00052,ACC00031,PIX,288.76,2026-05-10T09:21:37,APP,Otavio Ribeiro,564.677.607-37,5855.0,6610.4,ATIVA,BAIXO,19562.75,APROVADA,APROVADA,288.76,False,False,False,False,False,0.04,BAIXO
TRX0002154,ACC00111,,SAQUE,242.84,2026-05-21T18:53:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.58,MEDIO
TRX0002155,ACC00021,ACC00052,PIX,1775.92,2026-05-06T05:16:37,ATM,Rafael Ferreira,145.639.529-94,1223.0,4528.96,ATIVA,BAIXO,4797.98,APROVADA,APROVADA,1775.92,False,False,False,True,False,20.55,BAIXO
TRX0002156,ACC00097,ACC00020,TED,1044.89,2026-05-26T16:40:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,1044.89,False,False,False,False,False,6.78,BAIXO
TRX0002157,ACC00063,,BOLETO,691.14,2026-05-17T05:51:37,APP,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,691.14,False,False,False,True,False,13.13,BAIXO
TRX0002158,ACC00040,ACC00078,PIX,827.11,2026-05-01T22:29:37,INTERNET_BANKING,Larissa Santos,991.786.884-04,2815.0,12310.74,ATIVA,MEDIO,5147.51,APROVADA,APROVADA,827.11,False,False,False,False,False,11.47,BAIXO
TRX0002159,ACC00086,,BOLETO,141.15,2026-04-06T10:28:37,INTERNET_BANKING,Gabriela Barbosa,287.132.186-16,4721.0,6003.06,ATIVA,MEDIO,21506.36,APROVADA,APROVADA,141.15,False,False,False,False,False,16.07,BAIXO
TRX0002160,ACC00063,ACC00050,PIX,611.94,2026-03-16T22:08:37,APP,Rafael Ribeiro,834.489.975-59,3560.0,3383.18,ATIVA,BAIXO,22863.02,APROVADA,APROVADA,611.94,False,False,False,False,False,0.28,BAIXO
TRX0002161,ACC00073,,DEPOSITO,3746.67,2026-03-07T18:26:37,ATM,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,50.15,MEDIO
TRX0002162,ACC00104,ACC00024,PIX,580.44,2026-03-17T14:34:37,INTERNET_BANKING,Carla Lima,203.673.376-89,8390.0,11768.82,ATIVA,MEDIO,20332.65,APROVADA,APROVADA,580.44,False,False,False,False,False,11.29,BAIXO
TRX0002163,ACC00055,,CARTAO,147.37,2026-03-22T09:59:37,CAIXA,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,54.12,MEDIO
TRX0002164,ACC00060,,SAQUE,823.78,2026-04-24T04:17:37,CAIXA,Marcos Souza,662.248.537-89,3690.0,637.05,ATIVA,BAIXO,22334.1,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,28.35,BAIXO
TRX0002165,ACC00020,ACC00068,TED,1363.32,2026-05-14T09:39:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,1363.32,False,False,False,False,False,25.36,BAIXO
TRX0002166,ACC00068,ACC00060,PIX,253.34,2026-03-25T03:29:37,APP,Diego Lima,102.148.101-52,5405.0,891.47,ATIVA,MEDIO,21268.29,APROVADA,APROVADA,253.34,False,False,False,True,False,18.21,BAIXO
TRX0002167,ACC00117,,CARTAO,1212.3,2026-04-12T17:47:37,ATM,Joao Gomes,644.486.398-97,4523.0,894.76,ATIVA,BAIXO,12352.72,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,13.14,BAIXO
TRX0002168,ACC00017,,CARTAO,2139.06,2026-04-28T16:27:37,ATM,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,2139.06,False,False,False,False,False,14.18,BAIXO
TRX0002169,ACC00067,ACC00073,PIX,1526.71,2026-03-10T16:19:37,ATM,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,9.09,BAIXO
TRX0002170,ACC00010,ACC00066,TED,1003.69,2026-04-03T13:28:37,APP,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,APROVADA,APROVADA,1003.69,False,False,False,False,False,6.54,BAIXO
TRX0002171,ACC00055,,SAQUE,1229.19,2026-05-06T08:37:37,APP,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,47.89,MEDIO
TRX0002172,ACC00073,ACC00046,PIX,974.13,2026-04-12T16:07:37,ATM,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.17,MEDIO
TRX0002173,ACC00011,,BOLETO,3298.14,2026-04-25T02:08:37,APP,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,17.96,BAIXO
TRX0002174,ACC00085,,BOLETO,307.48,2026-03-21T21:05:37,CAIXA,Henrique Costa,183.557.728-38,4643.0,3993.0,ATIVA,BAIXO,23626.16,APROVADA,APROVADA,307.48,False,False,False,False,False,15.09,BAIXO
TRX0002175,ACC00051,,SAQUE,594.33,2026-05-28T17:03:37,INTERNET_BANKING,Elisa Costa,299.062.121-49,6277.0,422.07,ATIVA,BAIXO,21324.33,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,12.5,BAIXO
TRX0002176,ACC00039,ACC00093,PIX,442.29,2026-04-12T06:14:37,INTERNET_BANKING,Natalia Dias,092.690.001-08,6452.0,1133.62,ATIVA,MEDIO,2844.95,APROVADA,APROVADA,442.29,False,False,False,False,False,11.01,BAIXO
TRX0002177,ACC00086,ACC00104,TED,273.93,2026-05-31T20:26:37,ATM,Gabriela Barbosa,287.132.186-16,4721.0,6003.06,ATIVA,MEDIO,21506.36,APROVADA,APROVADA,273.93,False,False,False,False,False,22.82,BAIXO
TRX0002178,ACC00118,ACC00024,TED,2052.86,2026-05-12T08:38:37,ATM,Elisa Ribeiro,353.393.035-03,2494.0,8949.95,ATIVA,BAIXO,14722.8,APROVADA,APROVADA,2052.86,False,False,False,False,False,16.15,BAIXO
TRX0002179,ACC00011,,DEPOSITO,277.86,2026-03-25T01:36:37,APP,Carla Martins,727.385.514-80,7825.0,2260.76,ATIVA,BAIXO,15226.3,APROVADA,APROVADA,277.86,False,False,False,True,False,18.71,BAIXO
TRX0002180,ACC00087,ACC00069,PIX,387.07,2026-03-16T12:01:37,ATM,Joao Silva,735.572.322-10,9459.0,4053.37,ATIVA,BAIXO,13029.29,APROVADA,APROVADA,387.07,False,False,False,False,False,7.84,BAIXO
TRX0002181,ACC00015,ACC00084,PIX,25865.6,2026-05-19T13:38:37,INTERNET_BANKING,Felipe Barbosa,661.226.779-73,1969.0,2323.04,ATIVA,BAIXO,14539.03,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,False,False,50.65,MEDIO
TRX0002182,ACC00089,ACC00085,PIX,113.32,2026-03-10T06:20:37,INTERNET_BANKING,Carla Ferreira,803.119.039-60,5184.0,4724.06,ATIVA,BAIXO,24732.19,APROVADA,APROVADA,113.32,False,False,False,False,False,4.52,BAIXO
TRX0002183,ACC00078,ACC00039,PIX,232.6,2026-05-11T01:31:37,APP,Felipe Teixeira,216.198.992-23,5227.0,681.53,ATIVA,BAIXO,13649.96,APROVADA,APROVADA,232.6,False,False,False,True,False,10.22,BAIXO
TRX0002184,ACC00079,,CARTAO,2832.9,2026-05-24T22:04:37,APP,Bruno Rocha,675.795.417-96,8789.0,1627.97,ATIVA,BAIXO,18974.61,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,8.79,BAIXO
TRX0002185,ACC00087,ACC00039,PIX,2062.01,2026-05-03T15:32:37,APP,Joao Silva,735.572.322-10,9459.0,4053.37,ATIVA,BAIXO,13029.29,APROVADA,APROVADA,2062.01,False,False,False,False,False,2.97,BAIXO
TRX0002186,ACC00018,ACC00015,PIX,838.36,2026-05-26T21:48:37,APP,Patricia Barbosa,773.209.920-10,8479.0,3097.75,ATIVA,BAIXO,22052.21,APROVADA,APROVADA,838.36,False,False,False,False,False,0.47,BAIXO
TRX0002187,ACC00090,,BOLETO,1739.32,2026-05-22T19:06:37,ATM,Carla Silva,873.481.896-35,1450.0,12500.04,ATIVA,BAIXO,19144.71,APROVADA,APROVADA,1739.32,False,False,False,False,False,13.41,BAIXO
TRX0002188,ACC00062,ACC00084,PIX,732.58,2026-03-13T10:29:37,APP,Otavio Rocha,750.349.243-11,4288.0,1348.35,ATIVA,BAIXO,12152.08,APROVADA,APROVADA,732.58,False,False,False,False,False,0.38,BAIXO
TRX0002189,ACC00108,,DEPOSITO,646.31,2026-03-05T06:07:37,APP,Rafael Barbosa,703.111.080-36,9912.0,4653.53,ATIVA,BAIXO,10733.58,APROVADA,APROVADA,646.31,False,False,False,False,False,8.87,BAIXO
TRX0002190,ACC00012,,CARTAO,2090.01,2026-05-15T16:35:37,INTERNET_BANKING,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,2090.01,False,False,False,False,False,11.21,BAIXO
TRX0002191,ACC00055,ACC00022,PIX,407.01,2026-03-24T23:42:37,APP,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.21,MEDIO
TRX0002192,ACC00095,ACC00063,TED,222.81,2026-03-30T08:55:37,ATM,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,APROVADA,APROVADA,222.81,False,False,False,False,False,23.02,BAIXO
TRX0002193,ACC00111,,BOLETO,105.57,2026-04-27T17:05:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.71,MEDIO
TRX0002194,ACC00073,,SAQUE,399.28,2026-03-16T01:44:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,47.87,MEDIO
TRX0002195,ACC00002,,BOLETO,173.21,2026-03-19T09:22:37,INTERNET_BANKING,Carla Souza,764.854.420-58,1574.0,8027.31,ATIVA,MEDIO,9831.36,APROVADA,APROVADA,173.21,False,False,False,False,False,15.62,BAIXO
TRX0002196,ACC00054,ACC00095,PIX,375.08,2026-05-06T08:52:37,ATM,Larissa Ribeiro,310.331.206-96,5033.0,4312.08,ATIVA,BAIXO,8033.52,APROVADA,APROVADA,375.08,False,False,False,False,False,7.8,BAIXO
TRX0002197,ACC00094,,DEPOSITO,506.99,2026-05-01T18:56:37,APP,Marcos Gomes,773.485.175-57,9162.0,7641.72,ATIVA,BAIXO,11091.68,APROVADA,APROVADA,506.99,False,False,False,False,False,8.67,BAIXO
TRX0002198,ACC00052,ACC00076,PIX,2379.53,2026-03-26T00:36:37,APP,Otavio Ribeiro,564.677.607-37,5855.0,6610.4,ATIVA,BAIXO,19562.75,APROVADA,APROVADA,2379.53,False,False,False,True,False,13.52,BAIXO
TRX0002199,ACC00120,ACC00105,PIX,6700.08,2026-05-17T00:28:37,APP,Rafael Almeida,609.695.003-71,8668.0,594.25,ATIVA,BAIXO,19986.27,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,20.37,BAIXO
TRX0002200,ACC00030,,DEPOSITO,377.8,2026-05-25T00:33:37,ATM,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,377.8,False,False,False,True,False,26.56,BAIXO
TRX0002201,ACC00071,ACC00115,PIX,20390.94,2026-03-24T09:14:37,APP,Diego Pereira,684.028.564-18,7955.0,1629.75,ATIVA,MEDIO,12179.75,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,False,False,56.15,MEDIO
TRX0002202,ACC00114,ACC00064,PIX,344.18,2026-05-02T02:44:37,APP,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,APROVADA,APROVADA,344.18,False,False,False,True,False,18.12,BAIXO
TRX0002203,ACC00083,ACC00090,PIX,381.82,2026-03-11T18:58:37,APP,Bruno Teixeira,266.481.221-23,7882.0,3550.4,BLOQUEADA,ALTO,24585.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,48.1,MEDIO
TRX0002204,ACC00021,ACC00025,TED,213.72,2026-04-23T18:56:37,APP,Rafael Ferreira,145.639.529-94,1223.0,4528.96,ATIVA,BAIXO,4797.98,APROVADA,APROVADA,213.72,False,False,False,False,False,5.33,BAIXO
TRX0002205,ACC00057,ACC00029,TED,573.21,2026-04-11T06:07:37,ATM,Ana Barbosa,205.794.898-43,9800.0,5789.89,ATIVA,BAIXO,14553.35,APROVADA,APROVADA,573.21,False,False,False,False,False,14.47,BAIXO
TRX0002206,ACC00088,ACC00078,PIX,697.07,2026-04-25T03:39:37,APP,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,697.07,False,False,False,True,False,10.4,BAIXO
TRX0002207,ACC00092,ACC00017,PIX,3768.74,2026-04-22T23:37:37,APP,Gabriela Costa,764.319.634-77,5149.0,2512.16,ATIVA,BAIXO,23826.44,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,6.57,BAIXO
TRX0002208,ACC00093,ACC00054,TED,683.3,2026-05-05T12:35:37,INTERNET_BANKING,Isabela Gomes,510.698.509-42,9031.0,2772.88,ATIVA,BAIXO,23767.09,APROVADA,APROVADA,683.3,False,False,False,False,False,9.99,BAIXO
TRX0002209,ACC00087,ACC00047,TED,1726.15,2026-04-16T20:38:37,INTERNET_BANKING,Joao Silva,735.572.322-10,9459.0,4053.37,ATIVA,BAIXO,13029.29,APROVADA,APROVADA,1726.15,False,False,False,False,False,12.52,BAIXO
TRX0002210,ACC00103,,CARTAO,1574.12,2026-05-17T12:56:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.74,MEDIO
TRX0002211,ACC00037,,CARTAO,157.24,2026-04-29T17:03:37,INTERNET_BANKING,Marcos Silva,429.434.035-97,8030.0,1020.97,ENCERRADA,MEDIO,8171.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,46.84,MEDIO
TRX0002212,ACC00017,,DEPOSITO,697.19,2026-03-20T06:33:37,APP,Elisa Lima,991.807.882-81,5669.0,11794.65,ATIVA,BAIXO,10280.96,APROVADA,APROVADA,697.19,False,False,False,False,False,8.63,BAIXO
TRX0002213,ACC00013,,BOLETO,58.59,2026-03-27T06:53:37,INTERNET_BANKING,Rafael Pereira,436.520.194-44,8043.0,7741.21,ATIVA,BAIXO,23538.92,APROVADA,APROVADA,58.59,False,False,False,False,False,8.91,BAIXO
TRX0002214,ACC00027,,BOLETO,744.21,2026-03-11T21:47:37,ATM,Elisa Almeida,039.581.081-04,9322.0,757.39,ATIVA,MEDIO,24519.91,APROVADA,APROVADA,744.21,False,False,False,False,False,19.66,BAIXO
TRX0002215,ACC00034,,BOLETO,282.12,2026-03-14T06:31:37,APP,Marcos Barbosa,467.497.267-37,9084.0,4496.08,ATIVA,BAIXO,8889.34,APROVADA,APROVADA,282.12,False,False,False,False,False,3.0,BAIXO
TRX0002216,ACC00111,,BOLETO,202.89,2026-04-23T04:31:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,False,43.53,MEDIO
TRX0002217,ACC00044,ACC00080,TED,191.54,2026-03-20T05:57:37,INTERNET_BANKING,Bruno Ferreira,647.646.941-48,2958.0,563.58,ATIVA,BAIXO,11332.4,APROVADA,APROVADA,191.54,False,False,False,True,False,20.34,BAIXO
TRX0002218,ACC00072,ACC00034,PIX,710.08,2026-04-02T22:26:37,APP,Rafael Pereira,990.378.135-71,6406.0,11211.54,ATIVA,BAIXO,3335.55,APROVADA,APROVADA,710.08,False,False,False,False,False,0.4,BAIXO
TRX0002219,ACC00101,,SAQUE,418.98,2026-04-13T11:15:37,APP,Diego Costa,676.113.492-19,2385.0,11933.58,ATIVA,ALTO,24549.3,APROVADA,APROVADA,418.98,False,False,False,False,False,25.83,BAIXO
TRX0002220,ACC00072,,BOLETO,2941.64,2026-05-31T02:41:37,INTERNET_BANKING,Rafael Pereira,990.378.135-71,6406.0,11211.54,ATIVA,BAIXO,3335.55,APROVADA,APROVADA,2941.64,False,False,False,True,False,22.68,BAIXO
TRX0002221,ACC00112,,CARTAO,158.99,2026-05-12T13:12:37,ATM,Otavio Souza,048.489.403-24,6271.0,1205.68,ATIVA,BAIXO,3830.19,APROVADA,APROVADA,158.99,False,False,False,False,False,13.3,BAIXO
TRX0002222,ACC00007,ACC00057,PIX,573.45,2026-03-29T03:39:37,INTERNET_BANKING,Bruno Oliveira,736.034.922-49,8679.0,1312.96,ATIVA,BAIXO,8399.45,APROVADA,APROVADA,573.45,False,False,False,True,False,13.12,BAIXO
TRX0002223,ACC00108,ACC00014,TED,191.17,2026-05-21T03:29:37,INTERNET_BANKING,Rafael Barbosa,703.111.080-36,9912.0,4653.53,ATIVA,BAIXO,10733.58,APROVADA,APROVADA,191.17,False,False,False,True,False,20.34,BAIXO
TRX0002224,ACC00079,ACC00014,PIX,385.21,2026-05-19T04:22:37,APP,Bruno Rocha,675.795.417-96,8789.0,1627.97,ATIVA,BAIXO,18974.61,APROVADA,APROVADA,385.21,False,False,False,True,False,10.1,BAIXO
TRX0002225,ACC00006,,CARTAO,95.96,2026-05-12T13:26:37,APP,Elisa Santos,545.501.214-66,5239.0,800.64,ATIVA,BAIXO,14509.12,APROVADA,APROVADA,95.96,False,False,False,False,False,6.63,BAIXO
TRX0002226,ACC00112,ACC00047,TED,709.8,2026-04-09T15:19:37,APP,Otavio Souza,048.489.403-24,6271.0,1205.68,ATIVA,BAIXO,3830.19,APROVADA,APROVADA,709.8,False,False,False,False,False,5.55,BAIXO
TRX0002227,ACC00038,ACC00098,TED,398.86,2026-03-17T14:00:37,APP,Natalia Silva,016.906.166-06,9072.0,5866.76,ATIVA,BAIXO,19754.05,APROVADA,APROVADA,398.86,False,False,False,False,False,4.7,BAIXO
TRX0002228,ACC00094,ACC00020,PIX,2081.62,2026-04-08T20:50:37,CAIXA,Marcos Gomes,773.485.175-57,9162.0,7641.72,ATIVA,BAIXO,11091.68,APROVADA,APROVADA,2081.62,False,False,False,False,False,14.99,BAIXO
TRX0002229,ACC00043,,SAQUE,963.38,2026-04-23T07:05:37,APP,Gabriela Pereira,562.649.114-56,4635.0,21076.44,ATIVA,BAIXO,8034.78,APROVADA,APROVADA,963.38,False,False,False,False,False,9.02,BAIXO
TRX0002230,ACC00057,,BOLETO,559.16,2026-04-20T15:46:37,ATM,Ana Barbosa,205.794.898-43,9800.0,5789.89,ATIVA,BAIXO,14553.35,APROVADA,APROVADA,559.16,False,False,False,False,False,11.37,BAIXO
TRX0002231,ACC00032,,DEPOSITO,194.94,2026-05-26T04:33:37,CAIXA,Rafael Teixeira,184.547.979-90,3280.0,1218.16,ATIVA,BAIXO,5525.35,APROVADA,APROVADA,194.94,False,False,False,True,False,28.34,BAIXO
TRX0002232,ACC00065,ACC00035,PIX,66.76,2026-04-11T05:31:37,APP,Elisa Santos,576.484.995-62,8330.0,2319.81,ATIVA,BAIXO,14711.01,APROVADA,APROVADA,66.76,False,False,False,True,False,12.13,BAIXO
TRX0002233,ACC00097,,SAQUE,311.02,2026-05-24T22:14:37,ATM,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,APROVADA,APROVADA,311.02,False,False,False,False,False,17.53,BAIXO
TRX0002234,ACC00020,ACC00068,PIX,1854.25,2026-05-08T02:44:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,1854.25,False,False,False,True,False,30.7,MEDIO
TRX0002235,ACC00030,ACC00055,PIX,407.64,2026-04-01T23:50:37,INTERNET_BANKING,Natalia Teixeira,698.473.459-84,6872.0,7670.9,ATIVA,BAIXO,8271.66,APROVADA,APROVADA,407.64,False,False,False,False,False,2.96,BAIXO
TRX0002236,ACC00053,,SAQUE,338.57,2026-03-26T15:42:37,INTERNET_BANKING,Marcos Silva,354.935.183-35,5488.0,2292.98,ATIVA,BAIXO,23057.44,APROVADA,APROVADA,338.57,False,False,False,False,False,12.42,BAIXO
TRX0002237,ACC00088,,BOLETO,3583.94,2026-03-18T03:11:37,APP,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,3583.94,False,False,False,True,False,19.22,BAIXO
TRX0002238,ACCX77809,,CARTAO,1039.27,2026-04-25T13:22:37,INTERNET_BANKING,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,99.06,ALTO
TRX0002239,ACC00041,ACC00099,PIX,178.05,2026-03-29T02:12:37,ATM,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,APROVADA,APROVADA,178.05,False,False,False,True,False,26.82,BAIXO
TRX0002240,ACC00008,,CARTAO,1595.86,2026-03-24T13:37:37,APP,Gabriela Ribeiro,155.796.444-83,2502.0,2626.09,ATIVA,MEDIO,12354.11,APROVADA,APROVADA,1595.86,False,False,False,False,False,13.74,BAIXO
TRX0002241,ACC00083,ACC00074,PIX,1334.73,2026-05-06T07:30:37,APP,Bruno Teixeira,266.481.221-23,7882.0,3550.4,BLOQUEADA,ALTO,24585.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,49.47,MEDIO
TRX0002242,ACC00081,ACC00103,PIX,217.93,2026-03-06T17:15:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,217.93,False,False,False,False,False,18.42,BAIXO
TRX0002243,ACC00067,ACC00054,PIX,537.98,2026-04-06T18:02:37,APP,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,APROVADA,APROVADA,537.98,False,False,False,False,False,0.29,BAIXO
TRX0002244,ACC00088,,BOLETO,1437.05,2026-04-07T10:07:37,ATM,Henrique Oliveira,358.431.311-90,5337.0,16037.01,ATIVA,BAIXO,6381.36,APROVADA,APROVADA,1437.05,False,False,False,False,False,13.01,BAIXO
TRX0002245,ACC00096,,CARTAO,202.45,2026-05-10T01:52:37,INTERNET_BANKING,Natalia Dias,961.182.712-22,7071.0,4838.9,ATIVA,BAIXO,17982.69,APROVADA,APROVADA,202.45,False,False,False,True,False,18.72,BAIXO
TRX0002246,ACC00116,,BOLETO,1647.52,2026-04-06T13:20:37,INTERNET_BANKING,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,1647.52,False,False,False,False,False,18.11,BAIXO
TRX0002247,ACC00052,ACC00027,PIX,409.24,2026-04-16T22:40:37,APP,Otavio Ribeiro,564.677.607-37,5855.0,6610.4,ATIVA,BAIXO,19562.75,APROVADA,APROVADA,409.24,False,False,False,False,False,0.26,BAIXO
TRX0002248,ACC00080,ACC00084,TED,770.75,2026-03-27T18:58:37,APP,Henrique Almeida,299.387.986-36,3871.0,63638.14,ATIVA,BAIXO,15641.71,APROVADA,APROVADA,770.75,False,False,False,False,False,5.71,BAIXO
TRX0002249,ACC00045,ACC00101,TED,3259.72,2026-03-08T02:12:37,APP,Henrique Martins,120.535.575-65,6871.0,6356.63,ATIVA,BAIXO,11638.33,APROVADA,APROVADA,3259.72,False,False,False,True,False,21.49,BAIXO
TRX0002250,ACC00100,ACC00039,PIX,245.74,2026-04-11T21:15:37,ATM,Elisa Ferreira,453.422.682-85,2509.0,3448.77,ATIVA,MEDIO,21220.59,APROVADA,APROVADA,245.74,False,False,False,False,False,16.13,BAIXO
TRX0002251,ACC00069,ACC00093,TED,119.33,2026-05-15T20:28:37,INTERNET_BANKING,Isabela Ferreira,235.294.863-27,3976.0,7263.27,ATIVA,BAIXO,18221.61,APROVADA,APROVADA,119.33,False,False,False,False,False,10.81,BAIXO
TRX0002252,ACC00113,ACC00070,PIX,438.57,2026-05-10T21:11:37,ATM,Gabriela Dias,145.101.681-33,4246.0,1649.85,ATIVA,BAIXO,15846.4,APROVADA,APROVADA,438.57,False,False,False,False,False,7.74,BAIXO
TRX0002253,ACC00012,,CARTAO,145.42,2026-04-01T12:55:37,APP,Bruno Ribeiro,607.470.141-36,2300.0,13588.41,ATIVA,BAIXO,23240.32,APROVADA,APROVADA,145.42,False,False,False,False,False,5.93,BAIXO
TRX0002254,ACC00097,,BOLETO,2861.52,2026-05-28T11:24:37,APP,Natalia Teixeira,567.236.037-95,4596.0,2320.82,ATIVA,BAIXO,22065.03,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,7.61,BAIXO
TRX0002255,ACC00102,ACC00034,PIX,1969.81,2026-05-08T09:10:37,ATM,Larissa Barbosa,915.722.482-64,2006.0,907.54,ATIVA,BAIXO,14476.35,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,11.42,BAIXO
TRX0002256,ACC00100,ACC00055,PIX,2819.17,2026-05-27T21:24:37,INTERNET_BANKING,Elisa Ferreira,453.422.682-85,2509.0,3448.77,ATIVA,MEDIO,21220.59,APROVADA,APROVADA,2819.17,False,False,False,False,False,17.83,BAIXO
